run_id,algorithm,pair_index,author_label,algorithm_label,author_ontology_id,author_embedding_similarity,algorithm_ontology_id,algorithm_embedding_similarity,cytescore_similarity,similarity_method
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3097,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3098,B cell,Adventitial fibroblast,CL:0000944,0.6114,CL:1000306,0.6503,0.043,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3099,macrophage,Quiescent alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6558,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3100,capillary endothelial cell,AT2 cells - ion transport activated,CL:0002144,0.6632,CL:4030016,0.5986,0.1274,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3101,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3102,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3103,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3104,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3105,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3106,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3107,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3108,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3109,endothelial cell of lymphatic vessel,Lymphatic capillary endothelial cell,CL:0002138,0.7041,CL:1000411,0.6869,0.5183,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3110,capillary endothelial cell,Aerocyte,CL:0002144,0.6632,CL:0002651,0.5392,0.0681,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3111,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3112,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3113,"CD4-positive, alpha-beta T cell",Ciliated macrophage-like,CL:0000624,0.7171,CL:0000421,0.609,0.1074,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3114,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3115,plasma cell,AT2 cells - ion transport activated,CL:0000946,0.6519,CL:4030016,0.5986,0.0791,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3116,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3117,macrophage,Alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6975,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3118,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3119,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3120,bronchial smooth muscle cell,Vascular smooth muscle cell,CL:4033017,0.7386,CL:0002595,0.6783,0.2828,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3121,lung multiciliated epithelial cell,Multiciliated epithelial cells - smooth muscle-like subset,CL:1000271,0.7141,CL:0000067,0.7045,0.9021,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3122,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3123,respiratory tract goblet cell,AT2 cells - ion transport activated,CL:0019003,0.7122,CL:4030016,0.5986,0.0949,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3124,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3125,"CD4-positive, alpha-beta T cell",Plasma cell,CL:0000624,0.7171,CL:0000946,0.6399,0.2101,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3126,"CD4-positive, alpha-beta T cell",Plasma cell,CL:0000624,0.7171,CL:0000946,0.6399,0.2101,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3127,"CD4-positive, alpha-beta T cell",AT2 cells - ion transport activated,CL:0000624,0.7171,CL:4030016,0.5986,0.0855,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3128,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3129,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3130,macrophage,Alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6975,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3131,pulmonary alveolar type 1 cell,AT2 cells - ion transport activated,CL:0002062,0.7371,CL:4030016,0.5986,0.106,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3132,classical monocyte,Classical monocyte,CL:0000860,0.6869,CL:0000860,0.7014,1.0,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3133,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3134,macrophage,Lipid-associated macrophage,CL:0009048,0.6254,CL:4033086,0.7004,0.3168,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3135,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3136,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3137,"CD4-positive, alpha-beta T cell",T cell,CL:0000624,0.7171,CL:0000084,0.5812,0.585,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3138,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3139,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3140,plasma cell,Plasma cell,CL:0000946,0.6519,CL:0000946,0.6399,1.0,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3141,plasma cell,Plasma cell,CL:0000946,0.6519,CL:0000946,0.6399,1.0,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3142,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3143,capillary endothelial cell,Aerocyte,CL:0002144,0.6632,CL:0002651,0.5392,0.0681,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3144,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3145,"CD4-positive, alpha-beta T cell",T cell,CL:0000624,0.7171,CL:0000084,0.5812,0.585,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3146,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3147,plasma cell,Plasma cell,CL:0000946,0.6519,CL:0000946,0.6399,1.0,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3148,B cell,Classical monocyte,CL:0000944,0.6114,CL:0000860,0.7014,0.1232,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3149,,AT2 cells - ion transport activated,CL:0002651,0.6196,CL:4030016,0.5986,0.1035,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3150,basophil,AT2 cells - ion transport activated,CL:0000767,0.6317,CL:4030016,0.5986,0.0624,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3151,capillary endothelial cell,Aerocyte,CL:0002144,0.6632,CL:0002651,0.5392,0.0681,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3152,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3153,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3154,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3155,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3156,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3157,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3158,"CD4-positive, alpha-beta T cell",AT2 cells - ion transport activated,CL:0000624,0.7171,CL:4030016,0.5986,0.0855,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3159,endothelial cell of artery,General capillary endothelial cell,CL:1000413,0.7141,CL:4028002,0.6366,0.3339,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3160,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3161,endothelial cell of lymphatic vessel,Lymphatic capillary endothelial cell,CL:0002138,0.7041,CL:1000411,0.6869,0.5183,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3162,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3163,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3164,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3165,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3166,plasma cell,AT2 cells - ion transport activated,CL:0000946,0.6519,CL:4030016,0.5986,0.0791,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3167,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3168,,AT2 cells - ion transport activated,CL:0002651,0.6196,CL:4030016,0.5986,0.1035,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3169,B cell,Plasma cell,CL:0000944,0.6114,CL:0000946,0.6399,0.291,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3170,"CD4-positive, alpha-beta T cell",AT2 cells - ion transport activated,CL:0000624,0.7171,CL:4030016,0.5986,0.0855,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3171,"CD4-positive, alpha-beta T cell",T cell,CL:0000624,0.7171,CL:0000084,0.5812,0.585,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3172,plasma cell,Plasma cell,CL:0000946,0.6519,CL:0000946,0.6399,1.0,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3173,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3174,pericyte,Vascular smooth muscle cell,CL:0000669,0.6833,CL:0002595,0.6783,0.1545,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3175,"CD4-positive, alpha-beta T cell",AT2 cells - ion transport activated,CL:0000624,0.7171,CL:4030016,0.5986,0.0855,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3176,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3177,vein endothelial cell,General capillary endothelial cell,CL:0002543,0.7328,CL:4028002,0.6366,0.2842,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3178,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3179,capillary endothelial cell,AT2 cells - ion transport activated,CL:0002144,0.6632,CL:4030016,0.5986,0.1274,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3180,"CD4-positive, alpha-beta T cell",T cell,CL:0000624,0.7171,CL:0000084,0.5812,0.585,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3181,macrophage,Alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6975,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3182,"CD4-positive, alpha-beta T cell",T cell,CL:0000624,0.7171,CL:0000084,0.5812,0.585,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3183,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3184,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3185,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3186,capillary endothelial cell,Aerocyte,CL:0002144,0.6632,CL:0002651,0.5392,0.0681,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3187,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3188,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3189,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3190,"CD4-positive, alpha-beta T cell",AT2 cells - ion transport activated,CL:0000624,0.7171,CL:4030016,0.5986,0.0855,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3191,macrophage,Alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6975,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3192,B cell,Alveolar capillary endothelial cell,CL:0000944,0.6114,CL:4028002,0.7446,0.0738,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3193,B cell,Classical monocyte,CL:0000944,0.6114,CL:0000860,0.7014,0.1232,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3194,"CD4-positive, alpha-beta T cell",Macrophage-like pulmonary capillary endothelial cell,CL:0000624,0.7171,CL:2000016,0.6928,0.0618,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3195,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3196,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3197,"CD4-positive, alpha-beta T cell",T cell,CL:0000624,0.7171,CL:0000084,0.5812,0.585,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3198,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3199,lung multiciliated epithelial cell,Multiciliated epithelial cells - smooth muscle-like subset,CL:1000271,0.7141,CL:0000067,0.7045,0.9021,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3200,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3201,plasma cell,AT2 cells - ion transport activated,CL:0000946,0.6519,CL:4030016,0.5986,0.0791,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3202,capillary endothelial cell,Aerocyte,CL:0002144,0.6632,CL:0002651,0.5392,0.0681,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3203,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3204,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3205,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3206,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3207,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3208,capillary endothelial cell,General capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.6366,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3209,endothelial cell of artery,General capillary endothelial cell,CL:1000413,0.7141,CL:4028002,0.6366,0.3339,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3210,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3211,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3212,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3213,B cell,Plasma cell,CL:0000944,0.6114,CL:0000946,0.6399,0.291,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3214,macrophage,Quiescent alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6558,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3215,capillary endothelial cell,Aerocyte,CL:0002144,0.6632,CL:0002651,0.5392,0.0681,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3216,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3217,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3218,respiratory tract goblet cell,AT2 cells - ion transport activated,CL:0019003,0.7122,CL:4030016,0.5986,0.0949,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3219,pericyte,AT2 cells - ion transport activated,CL:0000669,0.6833,CL:4030016,0.5986,0.0955,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3220,macrophage,Quiescent alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6558,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3221,B cell,Vascular smooth muscle cell,CL:0000944,0.6114,CL:0002595,0.6783,0.0616,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3222,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3223,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3224,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3225,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3226,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3227,"CD4-positive, alpha-beta T cell",Ciliated macrophage-like,CL:0000624,0.7171,CL:0000421,0.609,0.1074,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3228,plasma cell,Plasma cell,CL:0000946,0.6519,CL:0000946,0.6399,1.0,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3229,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3230,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3231,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
