run_id,algorithm,pair_index,author_label,algorithm_label,author_ontology_id,author_embedding_similarity,algorithm_ontology_id,algorithm_embedding_similarity,cytescore_similarity,similarity_method,pair_label,accession,table_filepath
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,2644,mature NK T cell,Inflammatory monocyte,CL:0000814,0.7294,CL:0000860,0.6942,0.1639,cytescore,mature NK T cellInflammatory monocyte,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,2737,macrophage,Cytotoxic CD8+ T cells,CL:0009048,0.6254,CL:0000913,0.7051,0.0817,cytescore,macrophageCytotoxic CD8+ T cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,2895,vein endothelial cell,Recruited inflammatory macrophage,CL:0002543,0.733,CL:0000861,0.6545,0.0989,cytescore,vein endothelial cellRecruited inflammatory macrophage,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,2990,pulmonary alveolar type 2 cell,Alveolar type 1 (AT1) cells,CL:0002063,0.7484,CL:0002062,0.7211,0.6465,cytescore,pulmonary alveolar type 2 cellAlveolar type 1 (AT1) cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,3060,intermediate monocyte,VEGF-activated lung capillary endothelial cell,CL:0002393,0.6889,CL:2000016,0.6599,0.0908,cytescore,intermediate monocyteVEGF-activated lung capillary endothelial cell,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,3156,"CD8-positive, alpha-beta T cell",Surfactant-clearing alveolar macrophage,CL:0000625,0.7386,CL:0000157,0.6538,0.0701,cytescore,"CD8-positive, alpha-beta T cellSurfactant-clearing alveolar macrophage",SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,3236,basal cell,Heat shock-stressed naive B cells,CL:0000646,0.648,CL:4033094,0.5867,0.114,cytescore,basal cellHeat shock-stressed naive B cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,3483,intermediate monocyte,Alveolar type 1 (AT1) cells,CL:0002393,0.6889,CL:0002062,0.7211,0.0457,cytescore,intermediate monocyteAlveolar type 1 (AT1) cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,3524,capillary endothelial cell,Inflammatory monocyte,CL:0002144,0.6632,CL:0000860,0.6942,0.1115,cytescore,capillary endothelial cellInflammatory monocyte,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,3559,intermediate monocyte,Surfactant-clearing alveolar macrophage,CL:0002393,0.6889,CL:0000157,0.6538,0.0409,cytescore,intermediate monocyteSurfactant-clearing alveolar macrophage,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,4134,"CD4-positive, alpha-beta T cell",Alveolar type 1 (AT1) cells,CL:0000624,0.7171,CL:0002062,0.7211,0.0598,cytescore,"CD4-positive, alpha-beta T cellAlveolar type 1 (AT1) cells",SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,4136,plasma cell,Lymphatic capillary endothelial cell,CL:0000946,0.6514,CL:1000411,0.6876,0.1561,cytescore,plasma cellLymphatic capillary endothelial cell,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,4233,"CD4-positive, alpha-beta T cell",Multiciliated epithelial cells with secretory stress response,CL:0000624,0.7171,CL:0000067,0.6972,0.0634,cytescore,"CD4-positive, alpha-beta T cellMulticiliated epithelial cells with secretory stress response",SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,4245,"CD4-positive, alpha-beta T cell",Tissue-resident basophils,CL:0000624,0.7171,CL:0002044,0.6612,0.0893,cytescore,"CD4-positive, alpha-beta T cellTissue-resident basophils",SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,4364,vein endothelial cell,Proliferating alveolar type 2 (AT2) cells,CL:0002543,0.733,CL:4033080,0.7425,0.0787,cytescore,vein endothelial cellProliferating alveolar type 2 (AT2) cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,4387,macrophage,Alveolar type 1 (AT1) cells,CL:0009048,0.6254,CL:0002062,0.7211,0.0511,cytescore,macrophageAlveolar type 1 (AT1) cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,4404,plasma cell,Cytotoxic CD8+ T cells,CL:0000946,0.6514,CL:0000913,0.7051,0.1809,cytescore,plasma cellCytotoxic CD8+ T cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,4476,monocyte,VEGF-activated lung capillary endothelial cell,CL:0002398,0.6073,CL:2000016,0.6599,0.0758,cytescore,monocyteVEGF-activated lung capillary endothelial cell,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,4538,neutrophil,Alveolar type 1 (AT1) cells,CL:0000096,0.6435,CL:0002062,0.7211,0.0678,cytescore,neutrophilAlveolar type 1 (AT1) cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,4681,endothelial cell of artery,Alveolar type 1 (AT1) cells,CL:1000413,0.7141,CL:0002062,0.7211,0.1253,cytescore,endothelial cell of arteryAlveolar type 1 (AT1) cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,4701,macrophage,VEGF-activated lung capillary endothelial cell,CL:0009048,0.6254,CL:2000016,0.6599,0.0988,cytescore,macrophageVEGF-activated lung capillary endothelial cell,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,4875,mature NK T cell,Tissue-resident basophils,CL:0000814,0.7294,CL:0002044,0.6612,0.1163,cytescore,mature NK T cellTissue-resident basophils,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,4943,lung multiciliated epithelial cell,Proliferating alveolar type 2 (AT2) cells,CL:1000271,0.7138,CL:4033080,0.7425,0.2604,cytescore,lung multiciliated epithelial cellProliferating alveolar type 2 (AT2) cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,5210,neutrophil,Inflammatory macrophage,CL:0000096,0.6435,CL:0000863,0.6846,0.2066,cytescore,neutrophilInflammatory macrophage,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,5288,endothelial cell of lymphatic vessel,Surfactant-clearing alveolar macrophage,CL:0002138,0.7041,CL:0000157,0.6538,0.1034,cytescore,endothelial cell of lymphatic vesselSurfactant-clearing alveolar macrophage,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,5506,capillary endothelial cell,Cytotoxic CD8+ T cells,CL:0002144,0.6632,CL:0000913,0.7051,0.0592,cytescore,capillary endothelial cellCytotoxic CD8+ T cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,5537,"CD8-positive, alpha-beta T cell",Proliferating alveolar type 2 (AT2) cells,CL:0000625,0.7386,CL:4033080,0.7425,0.0743,cytescore,"CD8-positive, alpha-beta T cellProliferating alveolar type 2 (AT2) cells",SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,5594,endothelial cell of lymphatic vessel,Recruited inflammatory macrophage,CL:0002138,0.7041,CL:0000861,0.6545,0.1392,cytescore,endothelial cell of lymphatic vesselRecruited inflammatory macrophage,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,6009,monocyte,Recruited inflammatory macrophage,CL:0002398,0.6073,CL:0000861,0.6545,0.2446,cytescore,monocyteRecruited inflammatory macrophage,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,6297,adventitial cell,Surfactant-clearing alveolar macrophage,CL:0002503,0.6676,CL:0000157,0.6538,0.0619,cytescore,adventitial cellSurfactant-clearing alveolar macrophage,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,6335,alveolar adventitial fibroblast,Alveolar type 1 (AT1) cells,CL:4028006,0.7117,CL:0002062,0.7211,0.2748,cytescore,alveolar adventitial fibroblastAlveolar type 1 (AT1) cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,6354,intermediate monocyte,Lymphatic capillary endothelial cell,CL:0002393,0.6889,CL:1000411,0.6876,0.0971,cytescore,intermediate monocyteLymphatic capillary endothelial cell,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,6391,intermediate monocyte,Alveolar capillary endothelial cell,CL:0002393,0.6889,CL:4028002,0.7438,0.0653,cytescore,intermediate monocyteAlveolar capillary endothelial cell,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,6414,endothelial cell of lymphatic vessel,Ecm-remodeling perivascular fibroblast,CL:0002138,0.7041,CL:0002651,0.6275,0.0489,cytescore,endothelial cell of lymphatic vesselEcm-remodeling perivascular fibroblast,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,6519,macrophage,Lymphatic capillary endothelial cell,CL:0009048,0.6254,CL:1000411,0.6876,0.2119,cytescore,macrophageLymphatic capillary endothelial cell,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,6991,monocyte,Cytotoxic CD8+ T cells,CL:0002398,0.6073,CL:0000913,0.7051,0.1185,cytescore,monocyteCytotoxic CD8+ T cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,7275,pulmonary alveolar type 2 cell,Multiciliated epithelial cells with secretory stress response,CL:0002063,0.7484,CL:0000067,0.6972,0.1688,cytescore,pulmonary alveolar type 2 cellMulticiliated epithelial cells with secretory stress response,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,7457,"CD8-positive, alpha-beta T cell",Inflammatory monocyte,CL:0000625,0.7386,CL:0000860,0.6942,0.13,cytescore,"CD8-positive, alpha-beta T cellInflammatory monocyte",SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,7672,capillary endothelial cell,Inflammatory macrophage,CL:0002144,0.6632,CL:0000863,0.6846,0.102,cytescore,capillary endothelial cellInflammatory macrophage,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,8347,classical monocyte,Ecm-remodeling perivascular fibroblast,CL:0000860,0.6869,CL:0002651,0.6275,0.0657,cytescore,classical monocyteEcm-remodeling perivascular fibroblast,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,8743,endothelial cell of lymphatic vessel,VEGF-activated lung capillary endothelial cell,CL:0002138,0.7041,CL:2000016,0.6599,0.4371,cytescore,endothelial cell of lymphatic vesselVEGF-activated lung capillary endothelial cell,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,8790,plasma cell,Tissue-resident basophils,CL:0000946,0.6514,CL:0002044,0.6612,0.114,cytescore,plasma cellTissue-resident basophils,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,9341,monocyte,Surfactant-clearing alveolar macrophage,CL:0002398,0.6073,CL:0000157,0.6538,0.0543,cytescore,monocyteSurfactant-clearing alveolar macrophage,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,9371,vein endothelial cell,Surfactant-clearing alveolar macrophage,CL:0002543,0.733,CL:0000157,0.6538,0.0786,cytescore,vein endothelial cellSurfactant-clearing alveolar macrophage,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,10052,bronchial smooth muscle cell,Proliferating alveolar type 2 (AT2) cells,CL:4033017,0.7386,CL:4033080,0.7425,0.1824,cytescore,bronchial smooth muscle cellProliferating alveolar type 2 (AT2) cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,10181,bronchial smooth muscle cell,Surfactant-clearing alveolar macrophage,CL:4033017,0.7386,CL:0000157,0.6538,0.1667,cytescore,bronchial smooth muscle cellSurfactant-clearing alveolar macrophage,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,10226,capillary endothelial cell,Tissue-resident basophils,CL:0002144,0.6632,CL:0002044,0.6612,0.0343,cytescore,capillary endothelial cellTissue-resident basophils,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,10499,alveolar adventitial fibroblast,Surfactant-clearing alveolar macrophage,CL:4028006,0.7117,CL:0000157,0.6538,0.1679,cytescore,alveolar adventitial fibroblastSurfactant-clearing alveolar macrophage,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,10677,endothelial cell of lymphatic vessel,Alveolar capillary endothelial cell,CL:0002138,0.7041,CL:4028002,0.7438,0.2778,cytescore,endothelial cell of lymphatic vesselAlveolar capillary endothelial cell,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,11902,"CD8-positive, alpha-beta T cell",Alveolar type 1 (AT1) cells,CL:0000625,0.7386,CL:0002062,0.7211,0.0583,cytescore,"CD8-positive, alpha-beta T cellAlveolar type 1 (AT1) cells",SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,12588,endothelial cell of lymphatic vessel,Proliferating alveolar type 2 (AT2) cells,CL:0002138,0.7041,CL:4033080,0.7425,0.0912,cytescore,endothelial cell of lymphatic vesselProliferating alveolar type 2 (AT2) cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,12619,classical monocyte,VEGF-activated lung capillary endothelial cell,CL:0000860,0.6869,CL:2000016,0.6599,0.1129,cytescore,classical monocyteVEGF-activated lung capillary endothelial cell,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,12623,endothelial cell of lymphatic vessel,Alveolar type 1 (AT1) cells,CL:0002138,0.7041,CL:0002062,0.7211,0.0802,cytescore,endothelial cell of lymphatic vesselAlveolar type 1 (AT1) cells,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,14243,alveolar adventitial fibroblast,Alveolar capillary endothelial cell,CL:4028006,0.7117,CL:4028002,0.7438,0.2595,cytescore,alveolar adventitial fibroblastAlveolar capillary endothelial cell,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
run-b46d2633-5f07-472e-bd46-f9078242c29f,algo1,14556,neutrophil,Inflammatory monocyte,CL:0000096,0.6435,CL:0000860,0.6942,0.2397,cytescore,neutrophilInflammatory monocyte,SRX23802731,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23802731_cyteonto.csv
